ref_start,ref_end,query_start,query_end,ref_length,query_length,ref_chrom,query_chrom
38611407,38776340,3432544,3597388,146364022,4642092,8,JSAF02019926.1
38775731,38864077,3596967,3685347,146364022,4642092,8,JSAF02019926.1
38864061,39008455,3685643,3830099,146364022,4642092,8,JSAF02019926.1
39008455,39232074,3830001,4053706,146364022,4642092,8,JSAF02019926.1
39387229,39700475,4053708,4366950,146364022,4642092,8,JSAF02019926.1
39700460,39737280,4367276,4404109,146364022,4642092,8,JSAF02019926.1
39737511,39765330,4404110,4431961,146364022,4642092,8,JSAF02019926.1
39765643,39816997,4431942,4483322,146364022,4642092,8,JSAF02019926.1
39816992,39975223,4483355,4641512,146364022,4642092,8,JSAF02019926.1
39962017,39976063,0,14001,146364022,966087,8,JSAF02031326.1
39976152,40182856,14000,220664,146364022,966087,8,JSAF02031326.1
40189815,40588693,220662,619505,146364022,966087,8,JSAF02031326.1
40588657,40650249,619508,681109,146364022,966087,8,JSAF02031326.1
40650055,40678386,681123,709452,146364022,966087,8,JSAF02031326.1
40678182,40884592,710664,917093,146364022,966087,8,JSAF02031326.1
40884352,40920762,916919,953320,146364022,966087,8,JSAF02031326.1
40920782,40931232,955746,966086,146364022,966087,8,JSAF02031326.1
40920832,41157106,907,237151,146364022,3036782,8,JSAF02038175.1
41157106,41187874,237286,268054,146364022,3036782,8,JSAF02038175.1
41187737,41270468,268241,350948,146364022,3036782,8,JSAF02038175.1
41279652,41416173,360147,496633,146364022,3036782,8,JSAF02038175.1
41415825,41494737,496207,575068,146364022,3036782,8,JSAF02038175.1
41494730,41758257,574972,838345,146364022,3036782,8,JSAF02038175.1
41757957,42039906,838830,1120741,146364022,3036782,8,JSAF02038175.1
42039897,42185329,1121043,1266473,146364022,3036782,8,JSAF02038175.1
42194209,42377942,1271082,1454743,146364022,3036782,8,JSAF02038175.1
42377938,42740139,1457114,1819299,146364022,3036782,8,JSAF02038175.1
42739866,43046233,1819848,2126185,146364022,3036782,8,JSAF02038175.1
43026255,43807272,2106185,2887083,146364022,3036782,8,JSAF02038175.1
43820722,43838885,304,18429,146364022,18660,8,JSAF02010069.1
43820722,43838887,5529,23653,146364022,23699,8,JSAF02016778.1
43820722,43833594,2128,14924,146364022,19755,8,JSAF02025530.1
43820722,43832281,926,12474,146364022,12474,8,JSAF02032065.1
43820722,43831074,2095,12344,146364022,12433,8,JSAF02040398.1
43820921,43831995,4,11052,146364022,13126,8,JSAF02016730.1
43821660,43837399,6,15549,146364022,21638,8,JSAF02037351.1
43822227,43833652,1,11399,146364022,11399,8,JSAF02026633.1
43822315,43832959,676,11175,146364022,13718,8,JSAF02032376.1
43822733,43834108,2656,13874,146364022,14132,8,JSAF02039831.1
43823178,43834015,1,10822,146364022,10822,8,JSAF02012900.1
43823456,43834718,1,11233,146364022,11256,8,JSAF02029521.1
43823479,43835205,3,11671,146364022,12923,8,JSAF02040510.1
43826262,43837010,4,10674,146364022,10676,8,JSAF02037415.1
43826918,43837751,1,10822,146364022,10822,8,JSAF02012900.1
43827196,43838454,1,11233,146364022,11256,8,JSAF02029521.1
43827570,43838053,1,10380,146364022,10380,8,JSAF02019997.1
43828192,43838887,1,10545,146364022,15890,8,JSAF02012913.1
46839048,46857503,1851,20185,146364022,27745,8,JSAF02032630.1
46839057,46857554,3763,22179,146364022,23604,8,JSAF02032884.1
46839597,46849790,8,10178,146364022,12847,8,JSAF02034413.1
46839899,46850464,1,10464,146364022,16671,8,JSAF02022754.1
46841352,46851715,5117,15284,146364022,15285,8,JSAF02002719.1
46842275,46853427,15454,26624,146364022,38630,8,JSAF02030460.1
46842925,46856113,24257,37398,146364022,37398,8,JSAF02011041.1
46843730,46853951,21,10242,146364022,10242,8,JSAF02033692.1
46843781,46855207,1,11399,146364022,11399,8,JSAF02026633.1
46844007,46854909,1,10860,146364022,10860,8,JSAF02024987.1
46844139,46856749,3,12541,146364022,12541,8,JSAF02022128.1
46844260,46856016,144,11783,146364022,11814,8,JSAF02013054.1
46844281,46856664,1,12304,146364022,12309,8,JSAF02035082.1
46844482,46857554,1,13027,146364022,13321,8,JSAF02013180.1
46844606,46855530,867,11521,146364022,12288,8,JSAF02014767.1
46845130,46857507,92,12456,146364022,13286,8,JSAF02010099.1
46845201,46855677,2,10445,146364022,10445,8,JSAF02038270.1
46845598,46855820,21,10242,146364022,10242,8,JSAF02033692.1
46845719,46857170,206,11587,146364022,14292,8,JSAF02021448.1
46845875,46856778,1,10860,146364022,10860,8,JSAF02024987.1
46846329,46857503,1,11138,146364022,11181,8,JSAF02016213.1
46846633,46857296,1,10638,146364022,10643,8,JSAF02010120.1
46855923,46954328,2873057,2971431,146364022,3036782,8,JSAF02038175.1
46954230,47019655,2971378,3036780,146364022,3036782,8,JSAF02038175.1
47024616,47112705,2,87986,146364022,87986,8,JSAF02024913.1
47122401,47156061,4,33625,146364022,33630,8,JSAF02024464.1
47156204,47337801,0,181554,146364022,181559,8,JSAF02037139.1
47342716,47381320,0,38587,146364022,2032793,8,JSAF02021522.1
47381641,47880242,38575,537124,146364022,2032793,8,JSAF02021522.1
47880352,48130499,537113,787275,146364022,2032793,8,JSAF02021522.1
48135600,48216171,791407,871975,146364022,2032793,8,JSAF02021522.1
48210051,48235684,891479,865847,146364022,2032793,8,JSAF02021522.1
48229552,48676608,885356,1332347,146364022,2032793,8,JSAF02021522.1
48676400,48893679,1332653,1549912,146364022,2032793,8,JSAF02021522.1
48893561,49086583,1550327,1743329,146364022,2032793,8,JSAF02021522.1
49086508,49375098,1744280,2032792,146364022,2032793,8,JSAF02021522.1
49369510,50009190,0,639561,146364022,2939565,8,JSAF02018788.1
50009335,50625964,639562,1256082,146364022,2939565,8,JSAF02018788.1
50625964,50680843,1259046,1313889,146364022,2939565,8,JSAF02018788.1
50680534,52306542,1313914,2939564,146364022,2939565,8,JSAF02018788.1
52290667,52312200,1448,22930,146364022,22933,8,JSAF02026625.1
52311771,52376926,1,65236,146364022,153585,8,JSAF02022145.1
52376925,52465317,65274,153585,146364022,153585,8,JSAF02022145.1
52451222,52609430,4488,162658,146364022,994895,8,JSAF02000036.1
52609431,52703378,163073,257011,146364022,994895,8,JSAF02000036.1
52703372,52737973,259427,294009,146364022,994895,8,JSAF02000036.1
52738280,53153388,293993,709002,146364022,994895,8,JSAF02000036.1
53133387,53188804,689020,744414,146364022,994895,8,JSAF02000036.1
53188607,53412326,744594,968326,146364022,994895,8,JSAF02000036.1
53398366,53424982,968325,994888,146364022,994895,8,JSAF02000036.1
53419045,53700964,2108804,1827071,146364022,6268878,8,JSAF02001798.1
53701626,53865304,1827071,1663348,146364022,6268878,8,JSAF02001798.1
53865304,54027499,1663189,1501022,146364022,6268878,8,JSAF02001798.1
54027486,54165572,1500994,1362906,146364022,6268878,8,JSAF02001798.1
54165584,54381616,1362064,1146128,146364022,6268878,8,JSAF02001798.1
54381426,54506592,1146215,1021048,146364022,6268878,8,JSAF02001798.1
54506572,54528739,1020115,997951,146364022,6268878,8,JSAF02001798.1
54528739,54971863,997818,554884,146364022,6268878,8,JSAF02001798.1
54972164,55038419,554897,488637,146364022,6268878,8,JSAF02001798.1
55038419,55407367,488492,119549,146364022,6268878,8,JSAF02001798.1
55407209,55468023,119785,58981,146364022,6268878,8,JSAF02001798.1
55467824,55506826,59066,20055,146364022,6268878,8,JSAF02001798.1
55506618,55526465,20332,519,146364022,6268878,8,JSAF02001798.1
55514600,55583267,2628924,2560262,146364022,14490402,8,JSAF02029318.1
55583267,56033091,2560142,2110324,146364022,14490402,8,JSAF02029318.1
56033074,56401217,2110001,1741909,146364022,14490402,8,JSAF02029318.1
56401519,56634905,1741923,1508572,146364022,14490402,8,JSAF02029318.1
56634839,56679665,1508763,1463955,146364022,14490402,8,JSAF02029318.1
56679664,56967331,1464058,1176424,146364022,14490402,8,JSAF02029318.1
56967470,57017178,1176438,1126708,146364022,14490402,8,JSAF02029318.1
57017178,57240420,1126536,903391,146364022,14490402,8,JSAF02029318.1
57240144,57300201,903522,843472,146364022,14490402,8,JSAF02029318.1
57300319,57732532,843470,411317,146364022,14490402,8,JSAF02029318.1
57732353,57984664,411556,159302,146364022,14490402,8,JSAF02029318.1
57984578,58123051,153590,15186,146364022,14490402,8,JSAF02029318.1
58123051,58436381,10682,323900,146364022,28458100,8,JSAF02039365.1
58435227,59076012,322676,963397,146364022,28458100,8,JSAF02039365.1
59078789,60700341,965755,2587296,146364022,28458100,8,JSAF02039365.1
60680316,61460432,2567277,3347281,146364022,28458100,8,JSAF02039365.1
61461043,61478246,3347611,3364829,146364022,28458100,8,JSAF02039365.1
61478277,61965088,3364819,3851572,146364022,28458100,8,JSAF02039365.1
61965088,62125882,3851534,4012320,146364022,28458100,8,JSAF02039365.1
62125880,62665205,4016664,4555960,146364022,28458100,8,JSAF02039365.1
62666620,63705088,4557675,5596070,146364022,28458100,8,JSAF02039365.1
63705089,64004615,5596301,5895859,146364022,28458100,8,JSAF02039365.1
64004615,64819060,5896540,6711031,146364022,28458100,8,JSAF02039365.1
64799038,64910454,6691004,6802391,146364022,28458100,8,JSAF02039365.1
64910566,65063417,6802155,6954998,146364022,28458100,8,JSAF02039365.1
65063550,65461772,6954958,7353080,146364022,28458100,8,JSAF02039365.1
65461767,65760860,7354649,7653658,146364022,28458100,8,JSAF02039365.1
65750888,65952774,7643684,7845631,146364022,28458100,8,JSAF02039365.1
65952778,67381883,7846187,9274899,146364022,28458100,8,JSAF02039365.1
67381881,67684390,9275131,9577573,146364022,28458100,8,JSAF02039365.1
67684333,68727333,9578224,10621076,146364022,28458100,8,JSAF02039365.1
68727653,69097918,10621064,10991321,146364022,28458100,8,JSAF02039365.1
69098334,69290162,10991340,11183170,146364022,28458100,8,JSAF02039365.1
69270158,69819326,11163157,11712229,146364022,28458100,8,JSAF02039365.1
69818326,70072663,11712976,11967299,146364022,28458100,8,JSAF02039365.1
70072587,70143178,11968135,12038788,146364022,28458100,8,JSAF02039365.1
70143021,71583571,12038741,13479061,146364022,28458100,8,JSAF02039365.1
70587009,70600567,13518,1,146364022,405102,8,JSAF02009878.1
71584644,71624027,13479046,13518417,146364022,28458100,8,JSAF02039365.1
71624025,71914591,13518211,13808811,146364022,28458100,8,JSAF02039365.1
71914579,72206057,13809133,14100676,146364022,28458100,8,JSAF02039365.1
72206042,72399236,14100990,14294084,146364022,28458100,8,JSAF02039365.1
72399221,72551418,14300109,14452328,146364022,28458100,8,JSAF02039365.1
72551736,72681839,14452312,14582371,146364022,28458100,8,JSAF02039365.1
72671859,72794891,14572419,14695341,146364022,28458100,8,JSAF02039365.1
72794995,73095234,14695341,14995491,146364022,28458100,8,JSAF02039365.1
73095096,73128390,14995488,15028806,146364022,28458100,8,JSAF02039365.1
73128393,73979905,15028714,15880128,146364022,28458100,8,JSAF02039365.1
73979899,74044179,15880427,15944730,146364022,28458100,8,JSAF02039365.1
74044096,74062224,15944745,15962865,146364022,28458100,8,JSAF02039365.1
74062224,74227507,15963008,16128264,146364022,28458100,8,JSAF02039365.1
74227352,74325965,16128167,16226746,146364022,28458100,8,JSAF02039365.1
74325951,74534373,16227064,16435477,146364022,28458100,8,JSAF02039365.1
74534359,74632735,16435290,16533694,146364022,28458100,8,JSAF02039365.1
74633047,74812039,16533677,16712713,146364022,28458100,8,JSAF02039365.1
74812037,75375346,16712603,17275811,146364022,28458100,8,JSAF02039365.1
75375334,75503865,17276121,17404566,146364022,28458100,8,JSAF02039365.1
75503667,76126902,17404247,18027468,146364022,28458100,8,JSAF02039365.1
76127213,76414051,18027455,18314171,146364022,28458100,8,JSAF02039365.1
76414152,76615137,18314167,18515198,146364022,28458100,8,JSAF02039365.1
76615136,76723122,18515124,18623120,146364022,28458100,8,JSAF02039365.1
76713117,76766535,18613121,18666495,146364022,28458100,8,JSAF02039365.1
76770739,76952670,18670743,18852653,146364022,28458100,8,JSAF02039365.1
76952690,77237116,18852633,19137034,146364022,28458100,8,JSAF02039365.1
77217113,77356919,19117017,19256784,146364022,28458100,8,JSAF02039365.1
77356759,77867091,19257385,19767757,146364022,28458100,8,JSAF02039365.1
77867080,77948340,19768060,19849308,146364022,28458100,8,JSAF02039365.1
77948340,78255761,19849416,20156752,146364022,28458100,8,JSAF02039365.1
78255579,79358853,20157783,21260959,146364022,28458100,8,JSAF02039365.1
79338817,80984932,21240915,22887052,146364022,28458100,8,JSAF02039365.1
80984583,82045018,22886981,23947129,146364022,28458100,8,JSAF02039365.1
82046625,83005233,23947136,24905807,146364022,28458100,8,JSAF02039365.1
83005683,83197141,24905813,25097317,146364022,28458100,8,JSAF02039365.1
83201556,84691475,25101454,26591164,146364022,28458100,8,JSAF02039365.1
84691464,84959374,26593320,26861144,146364022,28458100,8,JSAF02039365.1
84959556,85241809,26861143,27143335,146364022,28458100,8,JSAF02039365.1
85221822,85437274,27123354,27338792,146364022,28458100,8,JSAF02039365.1
85437265,85874312,27339092,27776122,146364022,28458100,8,JSAF02039365.1
85874308,85955668,27777192,27858526,146364022,28458100,8,JSAF02039365.1
85955990,86174366,27858514,28076873,146364022,28458100,8,JSAF02039365.1
86174295,86525498,28076935,28428079,146364022,28458100,8,JSAF02039365.1
86525484,86555416,28428111,28458029,146364022,28458100,8,JSAF02039365.1
86546321,86572459,0,26093,146364022,33561,8,JSAF02019479.1
86733668,86746102,1,12337,146364022,12337,8,JSAF02016914.1
86737512,86748049,3,10735,146364022,18211,8,JSAF02007729.1
86758239,86768779,10735,3,146364022,18211,8,JSAF02007729.1
86771207,86786159,5291,20224,146364022,20225,8,JSAF02002460.1
86771211,86785271,3175,17169,146364022,17170,8,JSAF02005089.1
86773436,86784727,13657,24898,146364022,25328,8,JSAF02033481.1
86775192,86787094,9944,21434,146364022,21434,8,JSAF02005159.1
86798676,86813627,5291,20224,146364022,20225,8,JSAF02002460.1
86798680,86812739,3175,17169,146364022,17170,8,JSAF02005089.1
86800905,86812195,13657,24898,146364022,25328,8,JSAF02033481.1
86802662,86814562,9944,21434,146364022,21434,8,JSAF02005159.1
86810869,86825821,5291,20224,146364022,20225,8,JSAF02002460.1
86810873,86824933,3175,17169,146364022,17170,8,JSAF02005089.1
86813098,86824389,13657,24898,146364022,25328,8,JSAF02033481.1
86814855,86826756,9944,21434,146364022,21434,8,JSAF02005159.1
86823063,86838008,5291,20224,146364022,20225,8,JSAF02002460.1
86823067,86837120,3175,17169,146364022,17170,8,JSAF02005089.1
86825292,86836576,13657,24898,146364022,25328,8,JSAF02033481.1
86827049,86838943,9944,21434,146364022,21434,8,JSAF02005159.1
86837039,87175074,7811,345657,146364022,3716614,8,JSAF02039201.1
87173888,87315040,344905,486007,146364022,3716614,8,JSAF02039201.1
87315044,87831818,486123,1002674,146364022,3716614,8,JSAF02039201.1
87831401,88149467,1002571,1320757,146364022,3716614,8,JSAF02039201.1
88148736,88433630,1320321,1605211,146364022,3716614,8,JSAF02039201.1
88413651,89120058,1585208,2291595,146364022,3716614,8,JSAF02039201.1
89127167,89392218,2291698,2556702,146364022,3716614,8,JSAF02039201.1
89392515,90552588,2556692,3716613,146364022,3716614,8,JSAF02039201.1
90547479,90766164,14867,233506,146364022,2352411,8,JSAF02006426.1
90766164,91006776,233706,474296,146364022,2352411,8,JSAF02006426.1
91006448,91154042,474349,621898,146364022,2352411,8,JSAF02006426.1
91153872,91901302,621622,1369005,146364022,2352411,8,JSAF02006426.1
91881321,92840292,1348995,2307856,146364022,2352411,8,JSAF02006426.1
92846685,92884399,2314281,2351940,146364022,2352411,8,JSAF02006426.1
92875489,93352154,1,476623,146364022,1563433,8,JSAF02002814.1
93352321,94051863,476625,1176091,146364022,1563433,8,JSAF02002814.1
94051772,94072343,1176228,1196801,146364022,1563433,8,JSAF02002814.1
94077193,94424019,1196804,1543468,146364022,1563433,8,JSAF02002814.1
94417935,94438455,1,20471,146364022,20541,8,JSAF02016369.1
94420759,94435593,295,14858,146364022,14861,8,JSAF02016282.1
94423156,94433973,442,11206,146364022,12775,8,JSAF02014263.1
94428422,94656946,17,228379,146364022,4852960,8,JSAF02028718.1
94672176,94820817,244178,392787,146364022,4852960,8,JSAF02028718.1
94810771,95071450,382732,643517,146364022,4852960,8,JSAF02028718.1
95051464,95619465,623521,1191356,146364022,4852960,8,JSAF02028718.1
95619318,96103249,1191293,1675155,146364022,4852960,8,JSAF02028718.1
96103269,96345250,1675135,1917042,146364022,4852960,8,JSAF02028718.1
96345394,96391089,1917048,1962742,146364022,4852960,8,JSAF02028718.1
96391088,96467794,1962505,2039183,146364022,4852960,8,JSAF02028718.1
96467779,96609440,2039483,2181106,146364022,4852960,8,JSAF02028718.1
96609333,96642988,2181205,2214873,146364022,4852960,8,JSAF02028718.1
96642989,96657280,2215022,2229296,146364022,4852960,8,JSAF02028718.1
96657267,97098088,2229614,2670405,146364022,4852960,8,JSAF02028718.1
97098426,97585566,2670391,3157489,146364022,4852960,8,JSAF02028718.1
97585566,98595409,3157713,4167267,146364022,4852960,8,JSAF02028718.1
98599568,98783461,4171183,4355076,146364022,4852960,8,JSAF02028718.1
98783781,98853409,4355064,4424715,146364022,4852960,8,JSAF02028718.1
98846373,99281639,4417686,4852940,146364022,4852960,8,JSAF02028718.1
99272207,99465277,3,192982,146364022,3165295,8,JSAF02040382.1
99465314,101072650,192695,1799734,146364022,3165295,8,JSAF02040382.1
101072631,101439137,1799751,2166154,146364022,3165295,8,JSAF02040382.1
101438666,101904380,2168338,2633833,146364022,3165295,8,JSAF02040382.1
101904472,101985160,2633673,2714382,146364022,3165295,8,JSAF02040382.1
101992896,102444170,2714079,3165288,146364022,3165295,8,JSAF02040382.1
102437907,103435625,2622730,3620266,146364022,14490402,8,JSAF02029318.1
103441706,103554130,3626634,3739110,146364022,14490402,8,JSAF02029318.1
103554129,103880134,3741431,4067481,146364022,14490402,8,JSAF02029318.1
103880132,103940738,4067533,4128086,146364022,14490402,8,JSAF02029318.1
103940896,104382914,4127997,4569937,146364022,14490402,8,JSAF02029318.1
104383212,105028890,4569915,5215544,146364022,14490402,8,JSAF02029318.1
105008861,106181410,5195510,6367850,146364022,14490402,8,JSAF02029318.1
106181724,106393169,6367836,6579235,146364022,14490402,8,JSAF02029318.1
106392822,106664522,6579013,6850762,146364022,14490402,8,JSAF02029318.1
106670839,106892001,6857082,7078218,146364022,14490402,8,JSAF02029318.1
106891556,107511109,7078033,7697377,146364022,14490402,8,JSAF02029318.1
107511419,107758530,7697362,7944427,146364022,14490402,8,JSAF02029318.1
107758528,107811086,7944467,7997043,146364022,14490402,8,JSAF02029318.1
107791098,108120234,7977035,8306229,146364022,14490402,8,JSAF02029318.1
108120538,108373736,8306211,8559462,146364022,14490402,8,JSAF02029318.1
108381079,108555357,8566318,8740628,146364022,14490402,8,JSAF02029318.1
108555114,109730175,8741705,9916573,146364022,14490402,8,JSAF02029318.1
109730487,110077475,9916560,10263571,146364022,14490402,8,JSAF02029318.1
110079085,110101605,10265439,10287925,146364022,14490402,8,JSAF02029318.1
110101593,110234719,10288238,10421372,146364022,14490402,8,JSAF02029318.1
110235053,110349310,10421373,10535648,146364022,14490402,8,JSAF02029318.1
110349298,110370886,10535949,10557588,146364022,14490402,8,JSAF02029318.1
110370873,110510320,10557860,10697282,146364022,14490402,8,JSAF02029318.1
110510630,112168238,10697270,12354645,146364022,14490402,8,JSAF02029318.1
112168579,112294052,12354633,12480108,146364022,14490402,8,JSAF02029318.1
112297140,113085436,12480108,13268364,146364022,14490402,8,JSAF02029318.1
113085754,114056495,13268352,14238874,146364022,14490402,8,JSAF02029318.1
114058773,114284748,14238872,14464814,146364022,14490402,8,JSAF02029318.1
114284749,114306778,14464755,14486767,146364022,14490402,8,JSAF02029318.1
114294090,114704119,142,410105,146364022,13127212,8,JSAF02012842.1
114704056,114792920,409995,498864,146364022,13127212,8,JSAF02012842.1
114792909,114934397,499165,640638,146364022,13127212,8,JSAF02012842.1
114934683,115079315,640634,785276,146364022,13127212,8,JSAF02012842.1
115080671,116104539,785275,1809075,146364022,13127212,8,JSAF02012842.1
116104495,116410971,1808979,2115487,146364022,13127212,8,JSAF02012842.1
116410955,116790332,2115856,2495386,146364022,13127212,8,JSAF02012842.1
116780397,117047019,2485454,2751855,146364022,13127212,8,JSAF02012842.1
117047006,117399810,2752120,3104812,146364022,13127212,8,JSAF02012842.1
117399997,117474672,3104820,3179508,146364022,13127212,8,JSAF02012842.1
117454640,117691151,3159457,3395955,146364022,13127212,8,JSAF02012842.1
117691674,117762527,3395764,3466603,146364022,13127212,8,JSAF02012842.1
117762094,118110340,3467675,3815814,146364022,13127212,8,JSAF02012842.1
118109656,118165925,3815423,3871726,146364022,13127212,8,JSAF02012842.1
118145916,118223542,3851707,3929337,146364022,13127212,8,JSAF02012842.1
118223810,118620768,3929325,4326356,146364022,13127212,8,JSAF02012842.1
118620577,119481808,4326383,5187468,146364022,13127212,8,JSAF02012842.1
119481723,119618031,5187871,5324166,146364022,13127212,8,JSAF02012842.1
119618045,120407844,5324140,6113854,146364022,13127212,8,JSAF02012842.1
120387854,120488901,6093876,6194877,146364022,13127212,8,JSAF02012842.1
120489381,120510065,6194875,6215563,146364022,13127212,8,JSAF02012842.1
120509968,120800792,6216924,6507796,146364022,13127212,8,JSAF02012842.1
120800779,121131233,6508020,6838360,146364022,13127212,8,JSAF02012842.1
121131125,121212306,6838137,6919339,146364022,13127212,8,JSAF02012842.1
121212286,121360563,6919365,7067676,146364022,13127212,8,JSAF02012842.1
121360409,121854759,7067594,7561809,146364022,13127212,8,JSAF02012842.1
121855062,121930615,7561794,7637291,146364022,13127212,8,JSAF02012842.1
121932984,123048660,7642088,8757654,146364022,13127212,8,JSAF02012842.1
123048665,123604327,8757340,9312909,146364022,13127212,8,JSAF02012842.1
123603906,124327146,9312875,10035899,146364022,13127212,8,JSAF02012842.1
124327579,124680183,10035893,10388459,146364022,13127212,8,JSAF02012842.1
124682432,125314983,10391777,11024456,146364022,13127212,8,JSAF02012842.1
125314176,125495369,11023922,11205058,146364022,13127212,8,JSAF02012842.1
125495183,125767519,11205254,11477543,146364022,13127212,8,JSAF02012842.1
125767434,125807249,11477550,11517347,146364022,13127212,8,JSAF02012842.1
125810511,125889970,11517345,11596813,146364022,13127212,8,JSAF02012842.1
125889958,126024119,11597086,11731261,146364022,13127212,8,JSAF02012842.1
126024104,126336817,11731584,12044251,146364022,13127212,8,JSAF02012842.1
126337115,126595129,12044232,12302118,146364022,13127212,8,JSAF02012842.1
126601135,127086929,12302111,12787824,146364022,13127212,8,JSAF02012842.1
127086929,127248960,12787937,12949887,146364022,13127212,8,JSAF02012842.1
127249283,127426636,12949891,13127211,146364022,13127212,8,JSAF02012842.1
127427038,128010002,3,582902,146364022,13345383,8,JSAF02002681.1
128009883,128329192,582859,902085,146364022,13345383,8,JSAF02002681.1
128329106,128420280,902235,993387,146364022,13345383,8,JSAF02002681.1
128420379,128533850,993356,1106826,146364022,13345383,8,JSAF02002681.1
128533830,128881070,1108510,1455717,146364022,13345383,8,JSAF02002681.1
128881017,129465168,1455728,2039824,146364022,13345383,8,JSAF02002681.1
129471267,129654863,2039810,2223377,146364022,13345383,8,JSAF02002681.1
129634828,129739066,2203352,2307573,146364022,13345383,8,JSAF02002681.1
129739072,129762521,2310983,2334416,146364022,13345383,8,JSAF02002681.1
129766027,129838582,2334415,2406917,146364022,13345383,8,JSAF02002681.1
129838586,130509702,2407094,3078077,146364022,13345383,8,JSAF02002681.1
130508020,130715019,3076187,3283131,146364022,13345383,8,JSAF02002681.1
130714837,130758052,3283433,3326603,146364022,13345383,8,JSAF02002681.1
130758055,131018911,3335666,3596597,146364022,13345383,8,JSAF02002681.1
131018911,131061860,3596709,3639619,146364022,13345383,8,JSAF02002681.1
131061941,131269043,3639016,3846100,146364022,13345383,8,JSAF02002681.1
131268986,131441066,3846095,4018147,146364022,13345383,8,JSAF02002681.1
131440653,131792017,4018450,4369829,146364022,13345383,8,JSAF02002681.1
131792016,131910245,4369767,4487970,146364022,13345383,8,JSAF02002681.1
131909930,132168301,4488798,4747136,146364022,13345383,8,JSAF02002681.1
132168597,132228699,4747119,4807226,146364022,13345383,8,JSAF02002681.1
132228424,132278716,4806659,4857006,146364022,13345383,8,JSAF02002681.1
132280504,132393342,4855904,4968789,146364022,13345383,8,JSAF02002681.1
132393326,133309964,4969004,5885378,146364022,13345383,8,JSAF02002681.1
133309931,133557781,5885382,6133275,146364022,13345383,8,JSAF02002681.1
133557549,133758625,6133217,6334316,146364022,13345383,8,JSAF02002681.1
133758735,133945560,6334316,6521106,146364022,13345383,8,JSAF02002681.1
133945532,133980628,6521340,6556428,146364022,13345383,8,JSAF02002681.1
133960612,134046625,6536420,6622395,146364022,13345383,8,JSAF02002681.1
134026565,134226405,6602350,6802013,146364022,13345383,8,JSAF02002681.1
134226043,134325260,6802348,6901532,146364022,13345383,8,JSAF02002681.1
134325784,134655272,6901836,7231215,146364022,13345383,8,JSAF02002681.1
134655215,135467540,7231214,8043642,146364022,13345383,8,JSAF02002681.1
135467689,135511555,8043743,8087490,146364022,13345383,8,JSAF02002681.1
135509751,135880027,8085593,8455764,146364022,13345383,8,JSAF02002681.1
135879911,135940799,8455762,8516636,146364022,13345383,8,JSAF02002681.1
135942649,136203041,8518443,8778763,146364022,13345383,8,JSAF02002681.1
136203039,136547691,8778834,9123414,146364022,13345383,8,JSAF02002681.1
136547452,136586498,9123316,9162352,146364022,13345383,8,JSAF02002681.1
136586387,136847424,9162285,9423249,146364022,13345383,8,JSAF02002681.1
136847540,137039155,9423249,9614792,146364022,13345383,8,JSAF02002681.1
137039151,137160197,9616751,9737742,146364022,13345383,8,JSAF02002681.1
137163899,137968269,9737741,10541989,146364022,13345383,8,JSAF02002681.1
137967856,138149192,10542064,10723358,146364022,13345383,8,JSAF02002681.1
138149203,138200177,10723291,10774280,146364022,13345383,8,JSAF02002681.1
138200408,138295195,10774266,10869081,146364022,13345383,8,JSAF02002681.1
138295184,138308077,10869389,10882281,146364022,13345383,8,JSAF02002681.1
138307979,138332912,10882048,10906982,146364022,13345383,8,JSAF02002681.1
138332930,138607741,10907134,11181887,146364022,13345383,8,JSAF02002681.1
138607687,138742967,11181965,11317186,146364022,13345383,8,JSAF02002681.1
138743862,138849028,11317185,11422374,146364022,13345383,8,JSAF02002681.1
138839020,138860853,11412369,11434182,146364022,13345383,8,JSAF02002681.1
138860873,139219226,11433869,11792206,146364022,13345383,8,JSAF02002681.1
139218423,139325979,11792886,11900394,146364022,13345383,8,JSAF02002681.1
139325966,139648779,11900694,12223429,146364022,13345383,8,JSAF02002681.1
139648702,139704517,12223395,12279261,146364022,13345383,8,JSAF02002681.1
139703527,139755700,12278966,12331225,146364022,13345383,8,JSAF02002681.1
139754142,139818587,12329910,12394336,146364022,13345383,8,JSAF02002681.1
139817729,139964964,12393826,12541059,146364022,13345383,8,JSAF02002681.1
139964704,140014492,12540712,12590492,146364022,13345383,8,JSAF02002681.1
140014183,140100941,12590066,12676816,146364022,13345383,8,JSAF02002681.1
140100919,140170193,12676949,12746218,146364022,13345383,8,JSAF02002681.1
140170192,140475269,12747081,13052117,146364022,13345383,8,JSAF02002681.1
140475591,140768846,13052107,13345202,146364022,13345383,8,JSAF02002681.1
140769147,140816619,25,47439,146364022,47439,8,JSAF02010260.1
140816394,140884995,0,68521,146364022,1398036,8,JSAF02028762.1
140884897,140971502,68059,154609,146364022,1398036,8,JSAF02028762.1
140975912,141048062,161188,233320,146364022,1398036,8,JSAF02028762.1
141048049,141120836,233648,306339,146364022,1398036,8,JSAF02028762.1
141120621,141167499,305878,352780,146364022,1398036,8,JSAF02028762.1
141167029,141209668,353176,395783,146364022,1398036,8,JSAF02028762.1
141209669,141511280,395720,697420,146364022,1398036,8,JSAF02028762.1
